1425,2734,2267
1425,4727,2268
1425,1848,2269
1425,3017,2270
1425,4098,2273
1425,1632,2356
1426,3087,3118
1426,3364,3139
1426,3865,3151
1426,4862,3306
1426,4593,3307
1426,3866,3359
1426,2290,3514
1427,4123,6135
1427,2505,6237
1427,2458,6317
1427,3815,6318
1427,4729,6445
1428,2949,5624
1428,3580,5681
1428,4780,5785
1428,1850,5786
1428,1907,5787
1428,4347,5788
1428,2297,5857
1429,269,10326
1429,1746,10328
1429,2601,10380
1429,3909,10381
1429,4490,10382
1429,3234,10383
1429,1651,10384
1429,3024,10407
1429,1945,10512
1430,1570,3825
1430,3277,3938
1430,4141,4024
1430,2117,4025
1430,2016,4026
1430,1852,4099
1431,2835,9101
1431,4493,9143
1431,2471,9162
1431,2340,9197
1431,1762,9198
1431,4366,9199
1431,2381,9200
1431,2921,9260
1432,1880,6214
1432,4805,6361
1432,5122,6429
1432,1990,6431
1432,2958,6432
1432,2690,6433
1433,3064,14175
1433,3068,14206
1433,4174,14321
1433,3118,14322
1433,2180,14323
1433,2045,14336
1434,2000,12882
1434,2296,13096
1434,2691,13140
1434,4096,13141
1434,4136,13142
1434,4391,13286
1435,3073,13692
1435,2703,13831
1435,4997,13910
1435,2064,13911
1435,5025,13912
1435,3392,13913
1435,4397,13914
1435,2450,13915
1435,2305,13996
1436,2576,15963
1436,2782,15992
1436,3051,16070
1436,3347,16071
1436,3487,16072
1436,1643,16136
1437,2222,8485
1437,2435,8543
1437,4742,8544
1437,2207,8688
1438,2424,8247
1438,3353,8270
1438,4788,8368
1438,4189,8369
1438,3218,8370
1438,1203,8371
1438,1859,8372
1438,4279,8423
1439,1640,5802
1439,3194,5840
1439,2297,5965
1439,3125,5966
1439,2266,6018
1440,1566,5525
1440,2162,5694
1440,3013,5762
1440,4709,5763
1440,3992,5764
1440,4718,5765
1440,2442,5766
1441,2089,5283
1441,3105,5426
1441,2967,5505
1441,1605,5506
1441,4215,5507
1441,3240,5508
1441,2146,5509
1441,3624,5575
1442,1461,16315
1442,4203,16371
1442,4321,16476
1442,5097,16477
1442,2184,16478
1442,2995,16505
1442,5192,16568
1442,3345,16586
1443,3964,1860
1443,4178,1951
1443,3211,1983
1443,3386,1984
1443,2939,2104
1444,3425,7655
1444,3408,7771
1444,3403,7780
1444,5134,7781
1444,3614,7782
1444,4579,7783
1444,4584,7887
1445,4076,11817
1445,2940,11830
1445,4205,11868
1445,3111,11869
1445,4138,11870
1445,2165,11904
1446,2197,7259
1446,3166,7371
1446,2649,7460
1446,3378,7461
1446,3414,7462
1446,2535,7542
1446,4260,7666
1447,3668,16092
1447,2875,16156
1447,4485,16219
1447,1791,16246
1447,2461,16247
1447,1963,16305
1447,4952,16367
1448,2299,15556
1448,2108,15648
1448,4616,15740
1448,2526,15741
1448,2816,15742
1448,2175,15843
1449,4937,12879
1449,1968,12917
1449,4774,12995
1449,2000,13026
1449,2296,13027
1449,4576,13028
1449,4827,13029
1450,4631,16035
1450,1742,16046
1450,4083,16149
1450,3896,16150
1450,3587,16187
1450,2679,16285
1451,2427,4561
1451,3490,4735
1451,4305,4756
1451,3227,4799
1451,3927,4800
1451,4691,4801
1451,2008,4954
1452,3071,13100
1452,4752,13144
1452,2936,13245
1452,3914,13246
1452,4124,13247
1452,3503,13278
1453,2731,6820
1453,3191,7006
1453,3566,7007
1453,4532,7008
1453,3660,7009
1453,3659,7010
1453,4313,7043
1453,3840,7216
1454,3714,10800
1454,3165,10875
1454,2106,10876
1454,5154,10877
1454,2491,10878
1454,5008,10879
1454,3618,10948
1455,3860,15401
1455,3457,15480
1455,2299,15554
1455,3219,15564
1455,3157,15565
1455,4616,15566
1455,2526,15728
1456,3795,15847
1456,4750,15855
1456,1831,15856
1456,2782,15857
1456,2190,15858
1456,3793,15952
1457,4798,12892
1457,1949,12980
1457,3011,12982
1457,4375,12983
1457,2936,12984
1457,5110,12985
1458,3344,11190
1458,2125,11200
1458,4213,11276
1458,3631,11277
1458,2622,11278
1458,2333,11279
1458,3496,11314
1458,4233,11361
1459,4534,3504
1459,1930,3635
1459,4003,3693
1459,2784,3694
1459,2352,3695
1459,4641,3770
1460,4344,8173
1460,1329,8186
1460,2608,8207
1460,4504,8278
1460,1839,8279
1460,4371,8373
1460,1678,8496
1461,2394,16162
1461,4857,16222
1461,4695,16261
1461,3448,16313
1461,4203,16314
1461,1442,16315
1461,2995,16316
1461,2578,16381
1461,1829,16462
1462,1908,583
1462,2203,618
1462,1928,637
1462,3285,691
1462,1954,692
1462,2254,693
1462,4492,741
1462,1944,782
1462,2242,842
1463,5134,7883
1463,3614,7937
1463,3450,8004
1463,2202,8005
1463,2825,8060
1463,3963,8094
1463,4033,8157
1464,3670,1261
1464,4151,1329
1464,2729,1334
1464,2264,1335
1464,2547,1336
1464,4685,1423
1465,2854,16100
1465,4975,16199
1465,4520,16214
1465,2230,16239
1465,4696,16240
1465,4195,16241
1465,2188,16242
1465,2467,16264
1466,3260,6723
1466,4078,6797
1466,1794,6798
1466,2359,6962
1467,2397,8512
1467,3568,8553
1467,5069,8650
1467,3509,8652
1467,3239,8653
1467,3183,8729
1468,3564,14769
1468,4232,14850
1468,3616,14972
1468,3595,14973
1468,4228,14994
1469,2061,1702
1469,3092,1874
1469,4488,1875
1469,5105,1876
1469,2292,1905
1469,4019,2054
1470,3541,12703
1470,4745,12775
1470,4617,12776
1470,3706,12777
1470,2420,12830
1471,4812,6992
1471,755,7036
1471,3482,7067
1471,4339,7068
1471,4510,7069
1471,3989,7070
1471,2227,7071
1472,1229,4878
1472,4291,5042
1472,2773,5043
1472,2438,5044
1472,3261,5045
1472,2886,5046
1472,4263,5080
1473,2751,13410
1473,2298,13549
1473,4059,13626
1473,2963,13627
1473,3718,13736
1473,2924,13819
1474,2038,7427
1474,2312,7553
1474,2294,7554
1474,2443,7574
1474,3248,7695
1475,2705,5330
1475,1730,5516
1475,3252,5517
1475,4226,5518
1475,4460,5519
1475,2021,5577
1476,2324,1597
1476,2507,1624
1476,3778,1767
1476,3206,1777
1476,2250,1778
1476,4692,1779
1476,3089,1780
1476,2002,1781
1476,2693,1948
1477,4531,5573
1477,2877,5610
1477,2201,5659
1477,5058,5759
1477,2697,5760
1477,2166,5761
1477,3636,5873
1478,3400,13926
1478,2638,14090
1478,2305,14111
1478,5015,14112
1478,3452,14113
1478,4352,14114
1478,1591,14217
1479,2269,13465
1479,4404,13486
1479,4710,13633
1479,3838,13638
1479,1207,13639
1479,3438,13640
1479,3941,13641
1479,4057,13762
1480,2925,16618
1480,4386,16691
1480,4836,16696
1480,2630,16697
1480,4583,16698
1480,2246,16779
1481,1874,273
1481,3962,312
1481,2035,313
1481,1929,314
1481,3779,315
1481,4300,316
1481,3747,340
1482,3989,7253
1482,2227,7278
1482,2788,7324
1482,4229,7325
1482,2406,7326
1482,4954,7414
1483,4257,10465
1483,4561,10503
1483,1289,10527
1483,2919,10528
1483,3929,10529
1483,4607,10616
1484,1772,12424
1484,3749,12463
1484,4713,12547
1484,2065,12548
1484,4185,12565
1484,4863,12647
1485,5133,4276
1485,3679,4371
1485,3365,4372
1485,3809,4373
1485,4711,4374
1485,4666,4375
1485,2068,4482
1486,1799,2481
1486,4814,2623
1486,3899,2640
1486,5126,2722
1486,3730,2723
1486,2552,2724
1486,2532,2725
1486,1403,2874
1486,2976,2917
1487,2313,12713
1487,3466,12716
1487,3069,12802
1487,5159,12814
1487,2767,12815
1487,4169,12816
1487,2474,12817
1487,1287,12818
1487,2215,12941
1488,2195,10845
1488,4008,10890
1488,2114,10911
1488,2798,10957
1488,4527,10958
1488,4582,11028
1488,2757,11051
1489,4755,14347
1489,1248,14416
1489,2909,14417
1489,1888,14418
1489,4224,14419
1489,3172,14474
1490,4228,14996
1490,2482,15092
1490,3595,15183
1490,4667,15184
1490,4983,15185
1490,3991,15207
1490,3776,15289
1490,2133,15406
1491,4389,7116
1491,1802,7121
1491,2428,7162
1491,3662,7163
1491,4183,7164
1491,2415,7165
1491,5030,7237
1491,3001,7281
1492,3036,14093
1492,5091,14203
1492,2749,14259
1492,4006,14285
1492,3081,14286
1492,3160,14287
1492,3256,14367
1493,3389,1955
1493,2903,1967
1493,1594,2101
1493,2137,2102
1493,4543,2103
1493,2603,2226
1493,3000,2292
1494,2139,15603
1494,2399,15762
1494,1681,15763
1494,3545,15764
1494,2328,15765
1494,4581,15778
1494,4248,15864
1495,4405,8655
1495,3949,8793
1495,2674,8834
1495,4966,8835
1495,2182,8836
1495,3937,8965
1496,2908,5653
1496,3374,5823
1496,3856,5824
1496,3531,5825
1496,3992,5843
1497,3254,8900
1497,3784,9032
1497,1885,9058
1497,2573,9059
1497,2614,9060
1497,3235,9061
1498,2011,9960
1498,3871,10091
1498,3498,10092
1498,4818,10093
1498,3857,10094
1498,1377,10095
1498,2720,10141
1498,2151,10267
1499,2218,15286
1499,2871,15386
1499,1989,15458
1499,4629,15459
1499,5056,15460
1499,3128,15464
1500,4350,11979
1500,4620,12001
1500,3224,12058
1500,3054,12059
1500,4847,12060
1500,4526,12061
1500,1348,12127
1501,3780,15928
1501,4877,16051
1501,4007,16052
1501,3868,16053
1501,3131,16082
1502,3447,3319
1502,4315,3527
1502,764,3528
1502,2425,3529
1502,3817,3530
1502,2577,3531
1502,2849,3543
1502,1950,3646
1503,1671,4104
1503,2610,4122
1503,4959,4232
1503,2522,4321
1503,3715,4322
1503,3481,4323
1503,2551,4324
1503,2882,4336
1504,2388,11975
1504,4338,12086
1504,4571,12124
1504,2520,12125
1504,2986,12126
1504,4364,12169
1505,2249,3750
1505,2258,3872
1505,2775,3949
1505,4957,3950
1505,4480,4027
1506,3517,346
1506,2979,377
1506,1832,441
1506,3178,442
1506,3486,443
1506,5197,484
1506,2795,514
1506,4499,564
1507,2655,4874
1507,5120,4976
1507,2047,5018
1507,3176,5019
1507,2525,5020
1507,2010,5021
1507,3080,5036
1508,3977,862
1508,4508,911
1508,1650,912
1508,3357,972
1509,1220,6960
1509,2359,6965
1509,4535,7144
1509,4162,7145
1509,1937,7146
1509,2149,7167
1510,2135,9003
1510,2647,9111
1510,3562,9126
1510,3604,9127
1510,4369,9128
1510,2074,9129
1510,5121,9241
1511,4419,8201
1511,3935,8349
1511,1870,8364
1511,3236,8365
1511,4597,8366
1511,3874,8460
1511,2054,8584
1512,2668,13722
1512,1559,13771
1512,4902,13850
1512,3152,13851
1512,2928,13852
1512,1285,13973
1513,3459,15571
1513,3186,15632
1513,4179,15633
1513,4537,15634
1513,2057,15635
1513,3686,15705
1514,2985,7310
1514,4240,7336
1514,4042,7453
1514,4529,7454
1514,4172,7455
1514,3371,7456
1514,1677,7531
1515,3892,12355
1515,4200,12371
1515,4010,12426
1515,4072,12450
1515,2627,12451
1515,4325,12452
1515,3676,12453
1515,2961,12581
1516,1740,4823
1516,3010,4911
1516,2080,4912
1516,4837,4913
1516,4065,4914
1516,4403,4990
1516,2511,5122
1517,3611,5851
1517,4489,5981
1517,4449,5982
1517,1895,5983
1517,3114,6094
1518,1972,13083
1518,4104,13243
1518,4348,13284
1518,1701,13312
1518,5148,13315
1518,4673,13316
1518,2651,13317
1518,2044,13318
1518,4432,13319
1519,4479,7286
1519,2839,7355
1519,3984,7358
1519,2809,7359
1519,1819,7360
1519,4416,7449
1520,2914,6907
1520,3971,7024
1520,2980,7025
1520,4310,7026
1520,2284,7027
1520,3968,7028
1520,2569,7134
1521,2758,8764
1521,2287,8885
1521,3330,8993
1521,5157,8994
1521,2375,8995
1521,3707,8996
1521,3950,9039
1522,3272,15941
1522,3298,15957
1522,4614,16000
1522,3463,16002
1522,2416,16109
1523,2137,2285
1523,4601,2424
1523,3263,2425
1523,389,2426
1523,2915,2441
1523,4013,2612
1524,2620,15619
1524,3199,15753
1524,4689,15754
1524,2506,15755
1524,2671,15756
1524,3298,15757
1524,2423,15801
1525,4091,16190
1525,3868,16225
1525,2367,16226
1525,3223,16227
1525,4927,16228
1525,333,16442
1526,3955,1396
1526,2210,1487
1526,3828,1522
1526,2426,1523
1526,3188,1524
1526,3575,1652
1527,2015,14196
1527,3340,14250
1527,3377,14251
1527,1948,14252
1527,3189,14253
1527,3479,14254
1527,4623,14388
1527,1648,14506
1528,2189,5074
1528,2660,5142
1528,3221,5271
1528,3605,5322
1528,2916,5323
1528,2006,5324
1528,4148,5477
1529,3049,8439
1529,3162,8469
1529,3874,8568
1529,4506,8569
1529,2168,8570
1529,1976,8571
1529,3581,8645
1529,3825,8787
1530,3810,6972
1530,4731,7065
1530,4824,7149
1530,3984,7150
1530,4119,7151
1530,4640,7152
1531,2717,13757
1531,3451,13938
1531,4323,13968
1531,5013,13969
1531,3138,13970
1531,4565,13971
1532,2873,12630
1532,2818,12691
1532,2076,12736
1532,2904,12739
1532,5116,12740
1532,1968,12741
1532,4252,12902
1533,2172,16319
1533,4588,16455
1533,2497,16456
1533,3499,16457
1533,3515,16458
1533,4321,16465
1533,2495,16610
1534,2461,16384
1534,1311,16469
1534,4683,16539
1534,1391,16540
1534,4319,16541
1534,3421,16542
1534,1958,16543
1534,4590,16603
1535,1737,3965
1535,2280,4183
1535,1586,4209
1535,3318,4210
1535,2225,4211
1535,3456,4212
1535,3924,4395
1536,3208,6424
1536,4717,6549
1536,5138,6605
1536,3592,6606
1536,4539,6607
1536,4370,6608
1536,2731,6609
1536,2581,6689
1537,3174,7864
1537,2198,8017
1537,4882,8055
1537,3537,8056
1537,2763,8057
1537,4788,8058
1537,2040,8059
1537,2221,8077
1538,4941,15317
1538,1362,15325
1538,4327,15405
1538,4845,15450
1538,2607,15521
1538,2712,15560
1539,2390,15490
1539,2962,15493
1539,2139,15593
1539,3617,15717
1540,3904,15946
1540,1755,15996
1540,3773,16059
1540,4154,16060
1540,3727,16061
1540,2205,16252
1541,2775,4030
1541,4957,4134
1541,2927,4165
1541,4929,4166
1541,2610,4167
1541,2882,4168
1541,4068,4169
1541,4790,4170
1541,2487,4347
1542,3504,15014
1542,3601,15089
1542,2905,15134
1542,4922,15135
1542,3530,15136
1542,4079,15237
1543,2381,9373
1543,3380,9435
1543,3021,9507
1543,3042,9535
1544,4573,4125
1544,3763,4207
1544,2843,4340
1544,5048,4341
1544,2565,4342
1544,3653,4414
1545,2046,15085
1545,2632,15195
1545,3906,15196
1545,2368,15197
1545,2191,15198
1545,1362,15323
1546,2175,15846
1546,1321,15970
1546,3381,16004
1546,3847,16055
1546,2513,16131
1547,3259,3521
1547,2641,3603
1547,4949,3696
1547,4012,3697
1547,4074,3698
1547,3798,3699
1547,3299,3862
1548,4801,15266
1548,4922,15270
1548,4034,15281
1548,4073,15282
1548,2499,15283
1548,1312,15446
1549,3472,15840
1549,3216,15868
1549,1752,15973
1549,2306,15974
1549,1818,15975
1549,3893,15976
1549,2097,16021
1549,3750,16166
1550,1383,860
1550,2282,929
1550,3059,963
1550,3238,964
1550,4014,965
1550,4891,966
1550,3757,991
1551,1631,3042
1551,4898,3223
1551,592,3224
1551,3846,3225
1551,2448,3226
1551,2950,3256
1551,5044,3429
1552,2574,11784
1552,2923,11800
1552,1290,11832
1552,4461,11833
1552,3854,11834
1552,3790,11835
1553,2106,10855
1553,3826,10918
1553,5154,10959
1553,4501,10989
1553,5149,10990
1553,5008,11004
1553,4221,11072
1554,3476,7039
1554,2037,7063
1554,2197,7171
1554,3336,7172
1554,1670,7173
1554,1211,7248
1555,2131,6030
1555,3292,6098
1555,4128,6137
1555,4438,6138
1555,2027,6271
1556,1894,10567
1556,2414,10654
1556,2824,10655
1556,3714,10656
1556,2472,10687
1557,1608,11396
1557,3743,11458
1557,2417,11459
1557,4392,11460
1557,4870,11461
1557,3900,11511
1558,4666,4572
1558,5021,4747
1558,4468,4752
1558,542,4753
1558,4209,4754
1558,3762,4755
1558,2361,4906
1559,2963,13688
1559,2538,13769
1559,2668,13770
1559,1512,13771
1559,5045,13772
1559,2924,13821
1559,2263,13895
1560,4835,12053
1560,4860,12114
1560,4984,12143
1560,392,12144
1560,3590,12145
1560,4015,12205
1561,2598,13728
1561,3939,13791
1561,4451,13792
1561,2999,13793
1562,2219,7613
1562,1751,7702
1562,2584,7703
1562,3836,7704
1562,4329,7723
1563,3347,16202
1563,3487,16343
1563,1904,16344
1563,2725,16355
1563,2815,16428
1564,1717,6986
1564,2869,6999
1564,2126,7104
1564,2569,7105
1564,4657,7106
1564,1226,7107
1564,2177,7197
1565,2592,4779
1565,2972,4940
1565,2361,4941
1565,1997,4942
1565,4833,4943
1565,3639,4967
1565,4100,5100
1565,2906,5146
1566,3202,5362
1566,1807,5488
1566,3107,5523
1566,3013,5524
1566,1440,5525
1566,2162,5693
1567,2087,13367
1567,3048,13439
1567,4791,13558
1567,2164,13559
1567,3455,13560
1567,4886,13561
1567,3073,13689
1568,1238,7353
1568,1939,7485
1568,2792,7522
1568,1352,7523
1568,4411,7524
1568,3622,7525
1568,2421,7618
1568,3358,7680
1569,3195,13130
1569,2345,13225
1569,2727,13305
1569,4810,13306
1569,3387,13307
1569,2001,13356
1570,3565,3644
1570,4165,3733
1570,3880,3817
1570,3170,3823
1570,2257,3824
1570,1430,3825
1570,4141,3826
1570,3277,3937
1571,4089,15500
1571,3181,15601
1571,3037,15606
1571,5049,15607
1571,3066,15608
1572,2642,8342
1572,4562,8441
1572,2121,8442
1572,4269,8443
1572,2265,8522
1573,431,3189
1573,1864,3460
1573,2332,3488
1573,5002,3489
1573,1950,3490
1573,3058,3491
1574,3843,1106
1574,2585,1139
1574,5064,1140
1574,4528,1141
1574,1790,1186
1575,4284,13392
1575,3045,13413
1575,2269,13532
1575,4710,13533
1575,4187,13613
1576,1670,7369
1576,3657,7565
1576,2535,7623
1576,1356,7624
1576,4882,7625
1576,3174,7626
1576,3399,7643
1576,1279,7784
1577,1695,3947
1577,3022,4076
1577,4881,4146
1577,2680,4147
1577,3729,4360
1578,1845,2394
1578,4800,2540
1578,1775,2586
1578,3354,2587
1578,3034,2588
1578,4147,2625
1578,2715,2726
1579,2678,14781
1579,2542,14904
1579,3098,14905
1579,4170,14906
1579,2372,15001
1580,4268,14702
1580,2676,14822
1580,5020,14927
1580,2341,14928
1580,4395,14929
1580,2484,14930
1580,4645,14931
1580,2336,14969
1580,2480,15118
1581,4029,9264
1581,5177,9302
1581,2754,9325
1581,3401,9326
1581,3346,9327
1581,4595,9328
1581,3426,9402
1582,1406,8941
1582,2636,9070
1582,4725,9071
1582,2647,9072
1582,2935,9073
1582,3130,9076
1582,2553,9178
1582,3682,9224
1583,5014,5942
1583,3636,6035
1583,2545,6036
1583,4303,6037
1583,4099,6085
1583,2186,6225
1584,3284,4798
1584,4067,4944
1584,3406,4987
1584,2661,4988
1584,2211,4989
1584,5195,5087
1585,3136,5211
1585,4608,5307
1585,2884,5418
1585,1259,5431
1585,3105,5432
1585,3624,5433
1585,2412,5434
1585,5058,5435
1585,4531,5571
1586,4783,3839
1586,1737,3963
1586,3316,4017
1586,3318,4018
1586,1535,4209
1587,3326,10909
1587,4819,10952
1587,4084,10980
1587,1884,10981
1587,2628,10982
1587,1986,10992
1588,3674,14812
1588,4462,14896
1588,3721,14950
1588,3751,14951
1588,4546,14984
1588,3055,15032
1589,4122,1500
1589,3783,1564
1589,4803,1565
1589,3300,1566
1589,1343,1567
1589,1820,1568
1589,2253,1569
1589,3642,1614
1590,2130,15215
1590,4079,15238
1590,3530,15307
1590,2917,15308
1590,4871,15309
1590,4470,15387
1591,2659,14151
1591,2638,14216
1591,1478,14217
1591,4352,14218
1591,1736,14219
1591,3372,14245
1591,2988,14349
1591,3434,14512
1592,4233,11363
1592,2622,11399
1592,4102,11400
1592,3323,11401
1592,3743,11407
1592,2417,11476
1593,2837,16213
1593,3361,16325
1593,4695,16327
1593,2578,16328
1593,1829,16329
1593,4789,16330
1593,2469,16399
1594,4463,1862
1594,3389,1954
1594,4632,1995
1594,4601,1996
1594,2137,1997
1594,1493,2101
1595,5003,4139
1595,4494,4214
1595,3788,4269
1595,2555,4282
1595,2996,4283
1595,4113,4284
1595,2612,4285
1596,1851,2547
1596,3663,2604
1596,3974,2698
1596,5142,2699
1596,1926,2700
1596,2863,2701
1596,3535,2824
1597,2543,2024
1597,3276,2129
1597,3998,2236
1597,3159,2237
1597,4627,2238
1597,4491,2308
1598,1325,15704
1598,3617,15719
1598,2079,15820
1598,3644,15821
1598,3664,15910
1599,2793,12286
1599,4698,12324
1599,2083,12344
1599,2876,12345
1599,4904,12346
1599,2179,12350
1599,3848,12480
1600,1228,490
1600,2378,559
1600,4926,560
1600,4976,561
1600,2842,570
1600,2203,614
1601,2552,2797
1601,3535,3018
1601,2863,3019
1601,4219,3020
1601,4372,3063
1601,1798,3238
1602,4155,2535
1602,4326,2651
1602,2626,2679
1602,3661,2680
1602,2885,2816
1603,2806,2951
1603,3634,3153
1603,2446,3249
1603,4965,3250
1603,4878,3251
1603,3147,3334
1604,1315,3755
1604,3895,3961
1604,4854,4054
1604,3391,4055
1604,4715,4056
1604,2745,4057
1604,3807,4072
1605,2886,5245
1605,2932,5286
1605,4934,5387
1605,2967,5398
1605,4441,5427
1605,2053,5428
1605,5158,5429
1605,4215,5430
1605,1441,5506
1606,4807,15569
1606,4796,15642
1606,5125,15646
1606,2620,15683
1606,2423,15684
1606,3669,15783
1607,1414,11081
1607,4134,11174
1607,3086,11175
1607,3646,11176
1607,2654,11202
1608,2241,11309
1608,2969,11327
1608,3571,11392
1608,2943,11394
1608,3743,11395
1608,1557,11396
1608,2110,11397
1608,3900,11398
1609,2597,2330
1609,245,2373
1609,1610,2388
1609,2945,2503
1609,1731,2504
1609,3444,2505
1609,2309,2506
1609,2821,2569
1610,1274,2196
1610,4118,2318
1610,4177,2386
1610,2597,2387
1610,1609,2388
1610,2821,2389
1610,3821,2500
1611,4246,15210
1611,2191,15393
1611,3397,15429
1611,3214,15430
1611,3719,15431
1611,2283,15474
1612,3008,9390
1612,2209,9460
1612,4387,9504
1612,4736,9505
1612,2100,9506
1612,4425,9561
1613,3444,2718
1613,2309,2751
1613,3890,2820
1613,2196,2821
1613,5184,2822
1613,2770,2823
1613,3673,2936
1614,1802,7123
1614,2197,7257
1614,5030,7347
1614,3001,7348
1614,2759,7349
1614,2649,7435
1615,4244,2899
1615,2342,2908
1615,2541,3100
1615,2112,3101
1615,3708,3102
1615,1313,3103
1615,3464,3126
1616,3091,7346
1616,2494,7466
1616,4978,7467
1616,3765,7518
1616,2519,7621
1617,3754,8011
1617,2391,8119
1617,2369,8161
1617,2383,8162
1617,628,8163
1617,4987,8164
1617,4628,8330
1618,2352,3994
1618,4874,4215
1618,5133,4216
1618,3679,4217
1618,2068,4218
1618,2522,4272
1618,2785,4407
1619,2915,2443
1619,2596,2509
1619,4013,2620
1619,1690,2621
1619,2801,2654
1619,3453,2760
1620,237,12149
1620,1846,12164
1620,2479,12198
1620,2226,12267
1620,3819,12268
1620,1996,12269
1620,4307,12270
1620,2615,12297
1620,5124,12367
1621,1854,4236
1621,3824,4268
1621,1852,4386
1621,2016,4387
1621,2926,4388
1621,3630,4389
1621,1985,4390
1621,3432,4391
1622,4201,3500
1622,2595,3601
1622,2249,3602
1622,2063,3702
1622,4714,3799
1623,3814,5929
1623,2566,6038
1623,4004,6039
1623,4765,6040
1623,3155,6041
1623,3832,6081
1624,2457,14052
1624,3249,14160
1624,524,14210
1624,1019,14211
1624,3097,14212
1624,3574,14213
1624,4146,14327
1624,1298,14457
1625,3561,8455
1625,2422,8505
1625,3474,8629
1625,3282,8630
1625,4664,8631
1625,2901,8647
1626,4830,8156
1626,4317,8178
1626,2327,8192
1626,2920,8193
1626,1721,8194
1626,4899,8195
1626,3561,8196
1627,2825,8062
1627,3963,8096
1627,2512,8141
1627,4033,8234
1627,3050,8235
1627,2222,8236
1627,4767,8337
1627,2713,8428
1628,3014,14657
1628,1419,14713
1628,3610,14887
1628,4914,14888
1628,4512,14925
1628,4993,15105
1629,4716,3979
1629,4831,4064
1629,3501,4085
1629,3782,4086
1629,2048,4118
1630,3678,8198
1630,2746,8285
1630,4849,8286
1630,2232,8287
1630,2851,8288
1630,4651,8324
1631,2518,2887
1631,4879,2980
1631,5035,3040
1631,4898,3041
1631,1551,3042
1631,2950,3043
1631,3888,3159
1632,3177,2192
1632,4592,2342
1632,4098,2355
1632,1425,2356
1632,3017,2357
1632,5579,2358
1632,2970,2413
1633,2157,6832
1633,3829,7049
1633,3943,7074
1633,2149,7075
1633,3190,7076
1633,1969,7117
1634,4993,15108
1634,1938,15242
1634,2398,15243
1634,2942,15244
1634,3245,15245
1634,1899,15246
1634,3831,15260
1635,3577,16575
1635,2158,16637
1635,4850,16638
1635,3205,16639
1635,4760,16680
1636,2539,11875
1636,3124,11928
1636,1028,11934
1636,2537,11935
1636,1922,11936
1636,4700,11937
1636,1988,11938
1636,1995,11939
1637,2809,7378
1637,4743,7423
1637,3420,7528
1637,1855,7529
1637,2719,7561
1637,4697,7656
1638,4024,857
1638,4851,878
1638,2273,893
1638,3287,925
1638,3500,926
1638,3593,927
1638,4282,958
1639,2533,5266
1639,3742,5380
1639,4450,5451
1639,4167,5452
1639,3012,5471
1639,4575,5598
1640,2006,5550
1640,4884,5597
1640,4880,5700
1640,2379,5799
1640,3194,5800
1640,3748,5801
1640,1439,5802
1640,2266,5803
1640,1773,5853
1641,1314,610
1641,2631,668
1641,3841,729
1641,3967,730
1641,77,749
1641,2103,845
1642,3244,3588
1642,2441,3607
1642,4885,3639
1642,2032,3730
1642,2358,3731
1642,2814,3830
1643,2190,16006
1643,1257,16094
1643,2782,16135
1643,1436,16136
1643,3347,16137
1643,2725,16138
1643,2983,16269
1644,1675,5628
1644,3427,5718
1644,1354,5754
1644,3056,5755
1644,5005,5756
1644,3738,5757
1644,1967,5758
1644,1324,5880
1645,2338,1724
1645,2880,1762
1645,4782,1897
1645,4349,1898
1645,1371,1899
1645,2955,1900
1645,4455,1944
1646,2110,11475
1646,3900,11512
1646,4870,11571
1646,1977,11572
1646,2354,11573
1646,5084,11574
1646,2742,11575
1646,4910,11602
1647,1241,7264
1647,3407,7407
1647,3091,7408
1647,3765,7409
1647,3420,7429
1648,2728,14360
1648,4623,14389
1648,1527,14506
1648,3479,14507
1648,3246,14508
1648,4285,14628
1649,3759,6480
1649,3981,6571
1649,5114,6673
1649,3258,6674
1649,2240,6675
1649,4023,6676
1649,2212,6677
1649,2840,6773
1650,4508,889
1650,1508,912
1650,3357,973
1650,4018,975
1650,2523,976
1650,3296,977
1651,1429,10384
1651,3234,10572
1651,4490,10585
1651,2122,10586
1651,4514,10587
1651,3061,10588
1651,2589,10665
1652,4139,8695
1652,3074,8747
1652,3183,8781
1652,2147,8782
1652,5026,8783
1653,1972,13081
1653,4740,13094
1653,4274,13196
1653,5176,13197
1653,4596,13198
1653,1380,13199
1653,4348,13283
1653,4673,13416
1654,2605,11104
1654,2400,11122
1654,1778,11151
1654,4639,11152
1654,3344,11187
1655,4302,4882
1655,3639,5038
1655,4100,5039
1655,4296,5040
1655,2981,5058
1655,2623,5203
1656,4157,6647
1656,2663,6736
1656,4495,6807
1656,3658,6809
1656,2856,6934
1657,2673,7801
1657,1368,7940
1657,3786,8041
1657,2308,8042
1657,2383,8107
1657,4684,8254
1658,2067,12687
1658,3723,12749
1658,2255,12789
1658,3250,12790
1658,4117,12898
1659,1858,265
1659,2035,291
1659,1980,293
1659,4196,294
1659,1395,295
1659,1929,347
1660,4416,7452
1660,2154,7474
1660,3638,7586
1660,1327,7587
1660,3274,7588
1660,3403,7668
1661,3599,6116
1661,845,6148
1661,3429,6260
1661,4525,6261
1661,2233,6262
1661,2445,6322
1662,3956,1791
1662,4782,1823
1662,4223,1916
1662,2143,1917
1662,4349,1960
1663,3603,3594
1663,2107,3620
1663,5178,3757
